"ID_PARTICIPANTE";"IDBENEFICIO";"NOME";"VL_VALOR";"DT_INICIO_BENEFICIO"
"10123802";"487";"NP - Beneficio Pleno";"786,84";"21/07/2012"
"10123803";"487";"NP - Beneficio Pleno";"492,20";"19/08/2016"
"10123804";"487";"NP - Beneficio Pleno";"1036,05";"23/05/2015"
"10123805";"487";"NP - Beneficio Pleno";"576,23";"31/03/2015"
"10123806";"481";"NP - Beneficio por Invalidez";"1375,33";"14/06/2014"
"10123807";"487";"NP - Beneficio Pleno";"687,77";"01/03/2013"
"10123808";"487";"NP - Beneficio Pleno";"240,77";"03/01/2013"
"10123809";"487";"NP - Beneficio Pleno";"996,20";"25/05/2015"
"10123810";"487";"NP - Beneficio Pleno";"541,02";"09/05/2015"
"10123811";"487";"NP - Beneficio Pleno";"843,65";"16/04/2016"
"10123812";"487";"NP - Beneficio Pleno";"410,09";"25/08/2012"
"10123813";"487";"NP - Beneficio Pleno";"64,29";"01/03/2008"
"10123814";"487";"NP - Beneficio Pleno";"318,55";"04/01/2011"
"10123815";"487";"NP - Beneficio Pleno";"459,00";"25/08/2012"
"10123816";"487";"NP - Beneficio Pleno";"392,17";"27/08/2012"
"10123817";"487";"NP - Beneficio Pleno";"297,82";"17/03/2012"
"10123818";"487";"NP - Beneficio Pleno";"403,82";"05/05/2015"
"10123819";"487";"NP - Beneficio Pleno";"666,71";"08/03/2016"
"10123820";"487";"NP - Beneficio Pleno";"365,28";"17/08/2013"
"10123821";"487";"NP - Beneficio Pleno";"76,07";"19/01/2008"
"10123822";"487";"NP - Beneficio Pleno";"520,47";"09/08/2012"
"10123823";"487";"NP - Beneficio Pleno";"706,14";"06/07/2013"
"10123824";"487";"NP - Beneficio Pleno";"1445,54";"13/03/2015"
"10123825";"487";"NP - Beneficio Pleno";"149,97";"21/05/2009"
"10123826";"487";"NP - Beneficio Pleno";"496,81";"02/10/2014"
"10123827";"487";"NP - Beneficio Pleno";"100,96";"02/02/2008"
"10123828";"487";"NP - Beneficio Pleno";"569,22";"16/03/2015"
"10123829";"487";"NP - Beneficio Pleno";"356,61";"23/03/2010"
"10123830";"487";"NP - Beneficio Pleno";"501,61";"19/02/2011"
"10123831";"487";"NP - Beneficio Pleno";"533,44";"07/07/2010"
"10123832";"487";"NP - Beneficio Pleno";"64,51";"09/06/2008"
"10123833";"487";"NP - Beneficio Pleno";"186,59";"22/02/2011"
"10123834";"487";"NP - Beneficio Pleno";"636,21";"11/04/2015"
"10123835";"487";"NP - Beneficio Pleno";"754,11";"01/03/2013"
"10123836";"487";"NP - Beneficio Pleno";"201,72";"01/04/2010"
"10123837";"487";"NP - Beneficio Pleno";"712,21";"13/12/2014"
"10123838";"487";"NP - Beneficio Pleno";"537,22";"29/06/2013"
"10123839";"487";"NP - Beneficio Pleno";"730,16";"23/05/2015"
"10123840";"487";"NP - Beneficio Pleno";"192,51";"01/05/2010"
"10123841";"487";"NP - Beneficio Pleno";"953,18";"23/05/2015"
"10123842";"487";"NP - Beneficio Pleno";"425,35";"01/07/2011"
"10123843";"487";"NP - Beneficio Pleno";"73,60";"17/01/2008"
"10123844";"487";"NP - Beneficio Pleno";"310,68";"26/04/2012"
"10123845";"487";"NP - Beneficio Pleno";"1456,43";"03/08/2013"
"10123846";"487";"NP - Beneficio Pleno";"89,55";"12/01/2008"
"10123847";"487";"NP - Beneficio Pleno";"345,97";"22/02/2011"
"10123848";"487";"NP - Beneficio Pleno";"590,62";"29/11/2014"
"10123849";"487";"NP - Beneficio Pleno";"344,38";"25/08/2012"
"10123850";"487";"NP - Beneficio Pleno";"543,61";"30/05/2015"
"10123851";"487";"NP - Beneficio Pleno";"212,60";"24/05/2011"
"10123852";"487";"NP - Beneficio Pleno";"305,60";"01/02/2013"
"10123853";"487";"NP - Beneficio Pleno";"693,25";"30/04/2016"
"10123854";"487";"NP - Beneficio Pleno";"1419,69";"17/08/2013"
"10123855";"487";"NP - Beneficio Pleno";"825,57";"03/04/2015"
"10123856";"487";"NP - Beneficio Pleno";"124,34";"17/04/2010"
"10123857";"487";"NP - Beneficio Pleno";"350,53";"21/07/2012"
"10123858";"487";"NP - Beneficio Pleno";"1602,63";"31/05/2014"
"10123859";"487";"NP - Beneficio Pleno";"1154,86";"28/05/2015"
"10123860";"487";"NP - Beneficio Pleno";"291,41";"01/05/2010"
"10123861";"487";"NP - Beneficio Pleno";"2113,23";"23/05/2015"
"10123862";"487";"NP - Beneficio Pleno";"73,58";"01/08/2008"
"10123863";"487";"NP - Beneficio Pleno";"362,17";"21/07/2012"
"10123864";"487";"NP - Beneficio Pleno";"562,05";"25/08/2012"
"10123865";"487";"NP - Beneficio Pleno";"173,75";"01/08/2012"
"10123866";"487";"NP - Beneficio Pleno";"2886,43";"31/03/2016"
"10123867";"487";"NP - Beneficio Pleno";"624,05";"29/03/2014"
"10123868";"487";"NP - Beneficio Pleno";"541,72";"01/05/2010"
"10123869";"487";"NP - Beneficio Pleno";"996,49";"04/08/2012"
"10123870";"487";"NP - Beneficio Pleno";"1020,12";"01/04/2016"
"10123871";"487";"NP - Beneficio Pleno";"1363,62";"28/04/2016"
"10123872";"487";"NP - Beneficio Pleno";"1009,34";"01/09/2016"
"10123873";"487";"NP - Beneficio Pleno";"707,27";"24/07/2013"
"10123874";"481";"NP - Beneficio por Invalidez";"47,22";"23/01/2008"
"10123875";"487";"NP - Beneficio Pleno";"471,56";"01/02/2013"
"10123876";"487";"NP - Beneficio Pleno";"1070,50";"26/05/2015"
"10123877";"487";"NP - Beneficio Pleno";"268,71";"31/07/2013"
"10123878";"487";"NP - Beneficio Pleno";"470,63";"21/07/2012"
"10123879";"487";"NP - Beneficio Pleno";"502,37";"27/05/2015"
"10123880";"487";"NP - Beneficio Pleno";"571,48";"30/03/2011"
"10123881";"487";"NP - Beneficio Pleno";"537,75";"18/08/2012"
"10123882";"487";"NP - Beneficio Pleno";"873,43";"28/05/2015"
"10123883";"487";"NP - Beneficio Pleno";"169,59";"18/03/2009"
"10123884";"487";"NP - Beneficio Pleno";"719,54";"20/02/2013"
"10123885";"487";"NP - Beneficio Pleno";"814,20";"17/08/2013"
"10123886";"487";"NP - Beneficio Pleno";"806,52";"23/05/2015"
"10123887";"487";"NP - Beneficio Pleno";"101,92";"01/03/2008"
"10123888";"487";"NP - Beneficio Pleno";"511,52";"10/09/2014"
"10123889";"487";"NP - Beneficio Pleno";"901,18";"22/02/2013"
"10123890";"487";"NP - Beneficio Pleno";"1939,02";"21/03/2015"
"10123891";"487";"NP - Beneficio Pleno";"1793,90";"01/04/2015"
"10123892";"487";"NP - Beneficio Pleno";"1308,71";"05/05/2015"
"10123893";"487";"NP - Beneficio Pleno";"1006,05";"21/03/2015"
"10123894";"487";"NP - Beneficio Pleno";"189,77";"01/01/2010"
"10123895";"487";"NP - Beneficio Pleno";"395,10";"26/01/2013"
"10123896";"481";"NP - Beneficio por Invalidez";"285,11";"06/10/2011"
"10123897";"487";"NP - Beneficio Pleno";"2186,34";"27/05/2015"
"10123898";"487";"NP - Beneficio Pleno";"1173,26";"20/07/2016"
"10123899";"487";"NP - Beneficio Pleno";"1103,49";"19/04/2016"
"10123900";"487";"NP - Beneficio Pleno";"92,48";"03/03/2010"
"10123901";"481";"NP - Beneficio por Invalidez";"2860,88";"23/04/2014"
"10123902";"487";"NP - Beneficio Pleno";"924,77";"30/05/2015"
"10123903";"487";"NP - Beneficio Pleno";"263,04";"30/04/2010"
"10123904";"487";"NP - Beneficio Pleno";"944,37";"16/03/2016"
"10123905";"487";"NP - Beneficio Pleno";"37,65";"02/01/2008"
"10123906";"481";"NP - Beneficio por Invalidez";"148,34";"11/11/2010"
"10123907";"487";"NP - Beneficio Pleno";"1248,06";"30/05/2015"
"10123908";"487";"NP - Beneficio Pleno";"255,63";"01/05/2010"
"10123909";"487";"NP - Beneficio Pleno";"578,59";"01/05/2013"
"10123910";"487";"NP - Beneficio Pleno";"16,12";"01/06/2007"
"10123911";"487";"NP - Beneficio Pleno";"46,76";"05/05/2008"
"10123912";"487";"NP - Beneficio Pleno";"268,56";"23/08/2012"
"10123913";"487";"NP - Beneficio Pleno";"662,81";"29/05/2015"
"10123914";"487";"NP - Beneficio Pleno";"816,29";"30/05/2015"
"10123915";"487";"NP - Beneficio Pleno";"979,94";"01/09/2014"
"10123916";"487";"NP - Beneficio Pleno";"816,55";"11/05/2015"
"10123917";"487";"NP - Beneficio Pleno";"762,95";"21/03/2015"
"10123918";"487";"NP - Beneficio Pleno";"282,92";"15/10/2010"
"10123919";"487";"NP - Beneficio Pleno";"2016,00";"02/04/2015"
"10123920";"487";"NP - Beneficio Pleno";"547,74";"22/01/2016"
"10123921";"487";"NP - Beneficio Pleno";"987,94";"03/07/2012"
"10123922";"487";"NP - Beneficio Pleno";"1104,63";"01/10/2016"
"10123923";"487";"NP - Beneficio Pleno";"887,61";"23/05/2015"
"10123924";"487";"NP - Beneficio Pleno";"518,88";"04/08/2012"
"10123925";"487";"NP - Beneficio Pleno";"99,13";"09/04/2010"
"10123926";"487";"NP - Beneficio Pleno";"664,54";"18/03/2015"
"10123927";"487";"NP - Beneficio Pleno";"1252,13";"09/07/2013"
"10123928";"487";"NP - Beneficio Pleno";"81,56";"01/03/2008"
"10123929";"487";"NP - Beneficio Pleno";"363,03";"01/03/2013"
"10123930";"487";"NP - Beneficio Pleno";"1236,11";"28/04/2016"
"10123931";"487";"NP - Beneficio Pleno";"917,01";"25/07/2013"
"10123932";"487";"NP - Beneficio Pleno";"694,11";"17/08/2013"
"10123933";"487";"NP - Beneficio Pleno";"206,30";"01/03/2008"
"10123934";"487";"NP - Beneficio Pleno";"893,28";"01/02/2013"
"10123935";"487";"NP - Beneficio Pleno";"726,77";"29/04/2015"
"10123936";"487";"NP - Beneficio Pleno";"491,33";"31/07/2014"
"10123937";"487";"NP - Beneficio Pleno";"1608,39";"21/06/2016"
"10123938";"481";"NP - Beneficio por Invalidez";"1579,03";"18/12/2013"
"10123939";"487";"NP - Beneficio Pleno";"317,66";"03/01/2013"
"10123940";"487";"NP - Beneficio Pleno";"1276,18";"04/04/2015"
"10123941";"481";"NP - Beneficio por Invalidez";"1100,46";"24/03/2016"
"10123942";"487";"NP - Beneficio Pleno";"277,35";"24/03/2014"
"10123943";"487";"NP - Beneficio Pleno";"106,93";"03/09/2008"
"10123944";"487";"NP - Beneficio Pleno";"687,98";"31/10/2014"
"10123945";"487";"NP - Beneficio Pleno";"478,77";"09/05/2015"
"10123946";"487";"NP - Beneficio Pleno";"1188,42";"28/03/2015"
"10123947";"487";"NP - Beneficio Pleno";"2210,97";"26/05/2015"
"10123948";"487";"NP - Beneficio Pleno";"731,82";"16/02/2016"
"10123949";"487";"NP - Beneficio Pleno";"943,49";"01/05/2015"
"10123950";"487";"NP - Beneficio Pleno";"156,78";"03/05/2011"
"10123951";"487";"NP - Beneficio Pleno";"378,69";"01/08/2012"
"10123952";"487";"NP - Beneficio Pleno";"968,12";"06/04/2011"
"10123953";"481";"NP - Beneficio por Invalidez";"344,02";"24/02/2012"
"10123954";"487";"NP - Beneficio Pleno";"654,98";"28/05/2015"
"10123955";"487";"NP - Beneficio Pleno";"1121,95";"01/02/2013"
"10123956";"487";"NP - Beneficio Pleno";"1535,39";"28/05/2015"
"10123957";"487";"NP - Beneficio Pleno";"346,75";"01/02/2012"
"10123958";"487";"NP - Beneficio Pleno";"2222,24";"22/07/2016"
"10123959";"487";"NP - Beneficio Pleno";"271,36";"01/02/2011"
"10123960";"487";"NP - Beneficio Pleno";"262,38";"01/05/2010"
"10123961";"487";"NP - Beneficio Pleno";"406,39";"10/07/2012"
"10123962";"481";"NP - Beneficio por Invalidez";"272,89";"16/03/2012"
"10123963";"487";"NP - Beneficio Pleno";"426,50";"03/07/2012"
"10123964";"487";"NP - Beneficio Pleno";"834,36";"24/07/2015"
"10123965";"487";"NP - Beneficio Pleno";"439,59";"01/02/2013"
"10123966";"487";"NP - Beneficio Pleno";"849,81";"01/06/2016"
"10123967";"487";"NP - Beneficio Pleno";"2629,82";"16/08/2007"
"10123968";"487";"NP - Beneficio Pleno";"575,81";"04/06/2016"
"10123969";"487";"NP - Beneficio Pleno";"523,53";"01/03/2013"
"10123970";"487";"NP - Beneficio Pleno";"824,70";"07/07/2012"
"10123971";"481";"NP - Beneficio por Invalidez";"30,20";"13/11/2007"
"10123972";"487";"NP - Beneficio Pleno";"309,77";"01/04/2010"
"10123973";"487";"NP - Beneficio Pleno";"519,83";"02/04/2011"
"10123974";"487";"NP - Beneficio Pleno";"180,05";"01/04/2010"
"10123975";"487";"NP - Beneficio Pleno";"486,45";"08/06/2010"
"10123976";"487";"NP - Beneficio Pleno";"271,18";"04/04/2011"
"10123977";"487";"NP - Beneficio Pleno";"329,95";"03/04/2015"
"10123978";"481";"NP - Beneficio por Invalidez";"52,97";"30/11/2007"
"10123979";"487";"NP - Beneficio Pleno";"1006,05";"21/01/2013"
"10123980";"487";"NP - Beneficio Pleno";"105,82";"02/01/2008"
"10123981";"487";"NP - Beneficio Pleno";"592,01";"28/01/2013"
"10123982";"487";"NP - Beneficio Pleno";"141,83";"08/06/2009"
"10123983";"487";"NP - Beneficio Pleno";"227,50";"23/06/2009"
"10123984";"487";"NP - Beneficio Pleno";"284,29";"01/05/2010"
"10123985";"487";"NP - Beneficio Pleno";"279,30";"17/08/2013"
"10123986";"487";"NP - Beneficio Pleno";"328,13";"03/01/2013"
"10123987";"487";"NP - Beneficio Pleno";"589,62";"28/04/2016"
"10123988";"487";"NP - Beneficio Pleno";"130,91";"15/07/2008"
"10123989";"487";"NP - Beneficio Pleno";"167,61";"01/07/2009"
"10123990";"487";"NP - Beneficio Pleno";"84,45";"21/04/2010"
"10123991";"487";"NP - Beneficio Pleno";"306,14";"01/02/2011"
"10123992";"487";"NP - Beneficio Pleno";"999,93";"02/04/2015"
"10123993";"487";"NP - Beneficio Pleno";"559,03";"14/07/2012"
"10123994";"487";"NP - Beneficio Pleno";"899,77";"01/02/2013"
"10123995";"487";"NP - Beneficio Pleno";"871,18";"21/03/2015"
"10123996";"487";"NP - Beneficio Pleno";"58,60";"12/12/2008"
"10123997";"487";"NP - Beneficio Pleno";"829,99";"24/04/2016"
"10123998";"487";"NP - Beneficio Pleno";"640,71";"23/07/2016"
"10123999";"487";"NP - Beneficio Pleno";"545,07";"25/08/2012"
"10124000";"487";"NP - Beneficio Pleno";"287,88";"24/03/2011"
"10124001";"487";"NP - Beneficio Pleno";"1023,20";"28/03/2015"
"10124002";"487";"NP - Beneficio Pleno";"180,00";"15/09/2009"
"10124003";"487";"NP - Beneficio Pleno";"227,11";"25/03/2011"
"10124004";"487";"NP - Beneficio Pleno";"545,06";"03/01/2013"
"10124005";"487";"NP - Beneficio Pleno";"660,69";"28/05/2015"
"10124006";"487";"NP - Beneficio Pleno";"323,81";"01/05/2010"
"10124007";"487";"NP - Beneficio Pleno";"177,28";"11/06/2011"
"10124008";"487";"NP - Beneficio Pleno";"58,22";"07/06/2008"
"10124009";"487";"NP - Beneficio Pleno";"278,58";"01/07/2013"
"10124010";"487";"NP - Beneficio Pleno";"265,77";"11/01/2010"
"10124011";"487";"NP - Beneficio Pleno";"935,38";"19/02/2011"
"10124012";"487";"NP - Beneficio Pleno";"765,55";"06/08/2013"
"10124013";"487";"NP - Beneficio Pleno";"210,42";"03/07/2012"
"10124014";"487";"NP - Beneficio Pleno";"421,57";"25/08/2012"
"10124015";"487";"NP - Beneficio Pleno";"1006,82";"15/01/2013"
"10124016";"487";"NP - Beneficio Pleno";"1385,22";"28/05/2015"
"10124017";"487";"NP - Beneficio Pleno";"639,37";"01/05/2010"
"10124018";"487";"NP - Beneficio Pleno";"329,95";"01/05/2010"
"10124019";"487";"NP - Beneficio Pleno";"271,29";"25/08/2012"
"10124020";"487";"NP - Beneficio Pleno";"10,13";"24/03/2007"
"10124021";"487";"NP - Beneficio Pleno";"191,79";"03/03/2010"
"10124022";"487";"NP - Beneficio Pleno";"338,72";"16/02/2016"
"10124023";"487";"NP - Beneficio Pleno";"718,72";"21/03/2015"
"10124024";"487";"NP - Beneficio Pleno";"399,81";"01/03/2013"
"10124025";"487";"NP - Beneficio Pleno";"94,86";"28/02/2009"
"10124026";"487";"NP - Beneficio Pleno";"433,81";"21/05/2015"
"10124027";"487";"NP - Beneficio Pleno";"57,42";"26/01/2008"
"10124028";"487";"NP - Beneficio Pleno";"375,65";"26/07/2016"
"10124029";"487";"NP - Beneficio Pleno";"301,06";"09/03/2010"
"10124030";"487";"NP - Beneficio Pleno";"678,69";"17/08/2013"
"10124031";"487";"NP - Beneficio Pleno";"236,35";"17/08/2013"
"10124032";"487";"NP - Beneficio Pleno";"26,46";"21/01/2008"
"10124033";"487";"NP - Beneficio Pleno";"355,48";"25/08/2012"
"10124034";"487";"NP - Beneficio Pleno";"145,23";"09/02/2010"
"10124035";"487";"NP - Beneficio Pleno";"1256,67";"16/07/2012"
"10124036";"487";"NP - Beneficio Pleno";"103,75";"07/03/2009"
"10124037";"487";"NP - Beneficio Pleno";"437,02";"01/05/2010"
"10124038";"487";"NP - Beneficio Pleno";"2276,99";"24/05/2015"
"10124039";"487";"NP - Beneficio Pleno";"40,03";"03/01/2008"
"10124040";"487";"NP - Beneficio Pleno";"639,53";"04/01/2011"
"10124041";"487";"NP - Beneficio Pleno";"588,97";"25/08/2012"
"10124042";"487";"NP - Beneficio Pleno";"987,53";"10/03/2015"
"10124043";"487";"NP - Beneficio Pleno";"76,16";"29/02/2008"
"10124044";"487";"NP - Beneficio Pleno";"1060,89";"21/04/2015"
"10124045";"487";"NP - Beneficio Pleno";"407,75";"17/08/2013"
"10124046";"487";"NP - Beneficio Pleno";"256,61";"01/03/2008"
"10124047";"487";"NP - Beneficio Pleno";"74,76";"01/05/2010"
"10124048";"487";"NP - Beneficio Pleno";"707,48";"01/04/2010"
"10124049";"487";"NP - Beneficio Pleno";"619,15";"08/12/2016"
"10124050";"487";"NP - Beneficio Pleno";"1699,46";"07/04/2015"
"10124051";"487";"NP - Beneficio Pleno";"1626,07";"27/04/2016"
"10124052";"487";"NP - Beneficio Pleno";"105,81";"09/02/2011"
"10124053";"487";"NP - Beneficio Pleno";"330,12";"01/07/2011"
"10124054";"487";"NP - Beneficio Pleno";"823,66";"29/05/2015"
"10124055";"487";"NP - Beneficio Pleno";"245,33";"21/07/2012"
"10124056";"481";"NP - Beneficio por Invalidez";"766,66";"29/05/2008"
"10124057";"487";"NP - Beneficio Pleno";"1028,49";"28/05/2015"
"10124058";"487";"NP - Beneficio Pleno";"358,83";"22/02/2011"
"10124059";"487";"NP - Beneficio Pleno";"1442,86";"19/03/2016"
"10124060";"481";"NP - Beneficio por Invalidez";"2734,76";"06/07/2015"
"10124061";"487";"NP - Beneficio Pleno";"122,47";"06/03/2010"
"10124062";"487";"NP - Beneficio Pleno";"853,56";"08/06/2016"
"10124063";"487";"NP - Beneficio Pleno";"282,17";"01/03/2008"
"10124064";"487";"NP - Beneficio Pleno";"586,07";"02/07/2016"
"10124065";"487";"NP - Beneficio Pleno";"742,05";"01/05/2010"
"10124066";"487";"NP - Beneficio Pleno";"1544,53";"28/04/2016"
"10124067";"487";"NP - Beneficio Pleno";"1004,35";"22/02/2011"
"10124068";"487";"NP - Beneficio Pleno";"192,54";"04/01/2008"
"10124069";"487";"NP - Beneficio Pleno";"577,34";"01/05/2010"
"10124070";"487";"NP - Beneficio Pleno";"434,31";"01/05/2010"
"10124071";"487";"NP - Beneficio Pleno";"907,22";"21/08/2012"
"10124072";"487";"NP - Beneficio Pleno";"996,02";"03/07/2012"
"10124073";"487";"NP - Beneficio Pleno";"1478,86";"08/04/2013"
"10124074";"487";"NP - Beneficio Pleno";"1004,25";"25/08/2012"
"10124075";"487";"NP - Beneficio Pleno";"827,95";"10/04/2012"
"10124076";"487";"NP - Beneficio Pleno";"1412,44";"03/08/2012"
"10124077";"487";"NP - Beneficio Pleno";"274,41";"24/04/2010"
"10124078";"487";"NP - Beneficio Pleno";"685,83";"30/04/2015"
"10124079";"487";"NP - Beneficio Pleno";"621,77";"01/05/2010"
"10124080";"487";"NP - Beneficio Pleno";"572,41";"03/08/2011"
"10124081";"487";"NP - Beneficio Pleno";"607,37";"31/05/2011"
"10124082";"487";"NP - Beneficio Pleno";"491,00";"25/08/2012"
"10124083";"487";"NP - Beneficio Pleno";"562,06";"15/09/2010"
"10124084";"487";"NP - Beneficio Pleno";"1125,27";"22/01/2011"
"10124085";"487";"NP - Beneficio Pleno";"490,39";"30/07/2012"
"10124086";"487";"NP - Beneficio Pleno";"103,90";"25/01/2008"
"10124087";"487";"NP - Beneficio Pleno";"2260,24";"30/05/2015"
"10124088";"487";"NP - Beneficio Pleno";"276,89";"01/05/2010"
"10124089";"487";"NP - Beneficio Pleno";"153,37";"06/01/2013"
"10124090";"481";"NP - Beneficio por Invalidez";"166,85";"23/09/2011"
"10124091";"487";"NP - Beneficio Pleno";"704,31";"14/07/2012"
"10124092";"487";"NP - Beneficio Pleno";"188,37";"03/03/2010"
"10124093";"487";"NP - Beneficio Pleno";"440,18";"21/03/2015"
"10124094";"487";"NP - Beneficio Pleno";"623,80";"01/04/2015"
"10124095";"487";"NP - Beneficio Pleno";"273,80";"27/03/2014"
"10124096";"487";"NP - Beneficio Pleno";"215,71";"27/01/2015"
"10124097";"487";"NP - Beneficio Pleno";"157,34";"03/07/2012"
"10124098";"487";"NP - Beneficio Pleno";"377,31";"26/11/2010"
"10124099";"487";"NP - Beneficio Pleno";"278,66";"27/05/2014"
"10124100";"487";"NP - Beneficio Pleno";"2356,87";"29/05/2015"
"10124101";"487";"NP - Beneficio Pleno";"117,83";"01/07/2011"
"10124102";"487";"NP - Beneficio Pleno";"375,37";"10/06/2015"
"10124103";"487";"NP - Beneficio Pleno";"182,94";"17/01/2013"
"10124104";"487";"NP - Beneficio Pleno";"138,31";"03/03/2010"
"10124105";"487";"NP - Beneficio Pleno";"231,07";"01/05/2010"
"10124106";"487";"NP - Beneficio Pleno";"46,25";"14/08/2008"
"10124107";"487";"NP - Beneficio Pleno";"75,76";"01/03/2008"
"10124108";"487";"NP - Beneficio Pleno";"516,07";"21/07/2012"
"10124109";"487";"NP - Beneficio Pleno";"374,42";"30/05/2015"
"10124110";"487";"NP - Beneficio Pleno";"464,54";"18/04/2015"
"10124111";"487";"NP - Beneficio Pleno";"130,03";"19/07/2010"
"10124112";"487";"NP - Beneficio Pleno";"258,06";"02/08/2012"
"10124113";"487";"NP - Beneficio Pleno";"458,83";"16/07/2016"
"10124114";"487";"NP - Beneficio Pleno";"2472,74";"16/04/2015"
"10124115";"487";"NP - Beneficio Pleno";"746,65";"29/05/2015"
"10124116";"487";"NP - Beneficio Pleno";"998,21";"21/05/2015"
"10124117";"487";"NP - Beneficio Pleno";"940,02";"19/11/2011"
"10124118";"487";"NP - Beneficio Pleno";"265,89";"01/04/2010"
"10124119";"487";"NP - Beneficio Pleno";"688,13";"01/08/2012"
"10124120";"487";"NP - Beneficio Pleno";"1164,33";"27/05/2015"
"10124121";"487";"NP - Beneficio Pleno";"605,71";"26/04/2016"
"10124122";"487";"NP - Beneficio Pleno";"118,70";"23/08/2008"
"10124123";"487";"NP - Beneficio Pleno";"313,25";"25/08/2012"
"10124124";"487";"NP - Beneficio Pleno";"81,56";"01/03/2008"
"10124125";"487";"NP - Beneficio Pleno";"905,85";"17/08/2013"
"10124126";"487";"NP - Beneficio Pleno";"142,52";"22/02/2011"
"10124127";"487";"NP - Beneficio Pleno";"147,12";"03/01/2009"
